,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
3899,2022,SE,FT,Data Engineer,191200,USD,191200,US,0,US,M
3900,2022,EN,FT,Machine Learning Research Engineer,63000,EUR,66192,DE,50,DE,L
3901,2022,SE,FT,Data Engineer,230000,USD,230000,US,0,US,L
3902,2022,SE,FT,Data Engineer,154600,USD,154600,US,0,US,L
3903,2022,MI,FT,Data Analyst,80000,USD,80000,US,100,US,L
3904,2022,SE,FT,Analytics Engineer,135000,USD,135000,US,0,US,M
3905,2022,SE,FT,Analytics Engineer,110000,USD,110000,US,0,US,M
3906,2022,SE,FT,Data Engineer,205000,USD,205000,US,100,US,M
3907,2022,SE,FT,Data Engineer,179500,USD,179500,US,0,US,M
3908,2022,SE,FT,Data Engineer,134000,USD,134000,US,0,US,M
3909,2022,SE,FT,Data Architect,235000,USD,235000,US,100,US,M
3910,2022,EN,FT,Data Science Consultant,26000,EUR,27317,ES,50,ES,L
3911,2022,MI,FT,Data Specialist,165000,USD,165000,US,0,US,M
3912,2022,MI,FT,Data Specialist,135000,USD,135000,US,0,US,M
3913,2022,MI,FT,Deep Learning Engineer,70000,GBP,86193,GB,100,GB,M
3914,2022,MI,FT,Deep Learning Engineer,40000,GBP,49253,GB,100,GB,M
3915,2022,SE,FT,Data Scientist,122600,USD,122600,US,0,US,M
3916,2022,EN,FL,Machine Learning Engineer,100000,USD,100000,IR,100,IR,M
3917,2022,MI,FT,BI Data Analyst,100000,EUR,105066,FR,50,FR,M
3918,2022,MI,FT,Analytics Engineer,85000,GBP,104663,GB,0,GB,M
3919,2022,MI,FT,Analytics Engineer,60000,GBP,73880,GB,0,GB,M
3920,2022,SE,FT,Data Scientist,148000,USD,148000,US,100,US,M
3921,2022,SE,FT,Data Scientist,107000,USD,107000,US,100,US,M
3922,2022,MI,FT,Data Analyst,100000,USD,100000,CA,0,CA,M
3923,2022,MI,FT,Data Analyst,65000,USD,65000,CA,0,CA,M
3924,2022,SE,FT,Data Engineer,60000,EUR,63040,PT,0,PT,M
3925,2022,SE,FT,Data Engineer,35000,EUR,36773,PT,0,PT,M
3926,2022,MI,FT,Data Engineer,161000,USD,161000,US,100,US,M
3927,2022,MI,FT,Data Engineer,118000,USD,118000,US,100,US,M
3928,2022,SE,FT,Data Science Manager,247500,USD,247500,US,0,US,M
3929,2022,SE,FT,Data Science Manager,172200,USD,172200,US,0,US,M
3930,2022,SE,FT,Data Management Specialist,65000,EUR,68293,IT,0,IT,L
3931,2022,SE,FT,Data Analyst,177000,USD,177000,US,0,US,M
3932,2022,MI,FT,Data Engineer,80000,USD,80000,US,0,US,M
3933,2022,SE,FT,Data Engineer,50000,GBP,61566,GB,100,GB,M
3934,2022,SE,FT,Data Engineer,35000,GBP,43096,GB,100,GB,M
3935,2022,MI,FT,Data Engineer,175000,USD,175000,US,100,US,M
3936,2022,EN,FT,Data Scientist,80000,USD,80000,US,0,US,M
3937,2022,SE,FT,Analytics Engineer,193750,USD,193750,US,100,US,M
3938,2022,SE,FT,Analytics Engineer,116250,USD,116250,US,100,US,M
3939,2022,SE,FT,Data Engineer,193750,USD,193750,US,100,US,M
3940,2022,SE,FT,Data Engineer,116250,USD,116250,US,100,US,M
3941,2022,SE,FT,Data Scientist,208000,USD,208000,US,100,US,M
3942,2022,SE,FT,Data Scientist,127000,USD,127000,US,100,US,M
3943,2022,SE,FT,Research Scientist,300000,USD,300000,US,100,US,M
3944,2022,SE,FT,Research Scientist,196000,USD,196000,US,100,US,M
3945,2021,MI,FL,Autonomous Vehicle Technician,45555,USD,45555,AS,50,BS,M
3946,2022,EN,FT,Data Scientist,6600000,HUF,17684,HU,100,HU,M
3947,2022,SE,FT,Data Science Tech Lead,375000,USD,375000,US,50,US,L
3948,2022,MI,FT,Machine Learning Engineer,85000,GBP,104663,GB,0,GB,M
3949,2022,MI,FT,Machine Learning Engineer,65000,GBP,80036,GB,0,GB,M
3950,2022,SE,FT,Data Scientist,140700,USD,140700,US,0,US,M
3951,2022,SE,FT,Data Scientist,93800,USD,93800,US,0,US,M
3952,2022,SE,FT,Data Scientist,350000,USD,350000,US,100,US,M
3953,2022,MI,FT,Machine Learning Engineer,100000,CHF,104697,CH,100,CH,L
3954,2022,EN,FT,Machine Learning Developer,33000,USD,33000,IT,100,DE,S
3955,2022,EN,FT,Machine Learning Scientist,33000,EUR,34672,IT,100,DE,S
3956,2022,SE,FT,Machine Learning Engineer,201000,USD,201000,US,0,US,M
3957,2022,SE,FT,Data Analyst,154560,USD,154560,US,0,US,M
3958,2022,SE,FT,Data Analyst,123648,USD,123648,US,0,US,M
3959,2022,MI,FT,Data Engineer,170000,USD,170000,US,0,US,M
3960,2022,SE,FT,Data Scientist,247500,USD,247500,US,0,US,M
3961,2022,SE,FT,Data Scientist,172200,USD,172200,US,0,US,M
3962,2022,SE,FT,Data Scientist,177500,USD,177500,US,100,US,M
3963,2022,SE,FT,Data Architect,192564,USD,192564,US,100,US,M
3964,2022,SE,FT,Data Engineer,179305,USD,179305,US,100,US,M
3965,2022,SE,FT,Data Engineer,142127,USD,142127,US,100,US,M
3966,2022,SE,FT,Data Engineer,315000,USD,315000,US,100,US,M
3967,2022,SE,FT,Data Scientist,243900,USD,243900,US,100,US,M
3968,2022,SE,FT,Data Scientist,156600,USD,156600,US,100,US,M
3969,2022,MI,FT,Data Scientist Lead,85000,EUR,89306,AT,50,AT,L
3970,2022,SE,FT,Data Engineer,182500,USD,182500,US,100,US,M
3971,2022,SE,FT,Data Engineer,128500,USD,128500,US,100,US,M
3972,2022,EN,FT,Data Manager,77300,USD,77300,US,100,US,M
3973,2022,EN,FT,Data Manager,45600,USD,45600,US,100,US,M
3974,2022,SE,FT,Data Architect,136000,USD,136000,US,100,US,M
3975,2022,SE,FT,Data Engineer,247500,USD,247500,US,0,US,M
3976,2022,SE,FT,Data Engineer,172200,USD,172200,US,0,US,M
3977,2022,SE,FT,Data Engineer,184100,USD,184100,US,0,US,M
3978,2022,MI,FT,Data Scientist,100000,USD,100000,US,100,US,M
3979,2022,MI,FT,Data Scientist,85000,USD,85000,US,100,US,M
3980,2022,MI,FT,Data Scientist,78000,USD,78000,US,100,US,M
3981,2022,SE,FT,Data Engineer,161000,USD,161000,US,100,US,M
3982,2022,EX,FT,Head of Data,205000,USD,205000,US,0,US,M
3983,2022,EX,FT,Head of Data,160000,USD,160000,US,0,US,M
3984,2022,EN,FT,Data Engineer,50000,GBP,61566,GB,100,GB,M
3985,2022,EN,FT,Data Engineer,40000,GBP,49253,GB,100,GB,M
3986,2022,SE,FT,Data Scientist,198440,USD,198440,US,0,US,L
3987,2022,SE,FT,Data Scientist,144000,USD,144000,US,0,US,L
3988,2022,SE,FT,Data Scientist,198440,USD,198440,US,0,US,M
3989,2022,MI,FT,Data Scientist,47000,GBP,57872,GB,50,GB,M
3990,2022,EN,FT,Data Analyst,64000,USD,64000,US,100,US,L
3991,2022,EN,FT,Data Scientist,38000,EUR,39925,FR,50,FR,L
3992,2022,SE,FT,Machine Learning Engineer,187200,USD,187200,CA,100,CA,M
3993,2022,SE,FT,Machine Learning Engineer,116100,USD,116100,CA,100,CA,M
3994,2022,SE,FT,Data Analyst,127000,USD,127000,US,0,US,M
3995,2022,SE,FT,Data Engineer,275000,USD,275000,US,100,US,M
3996,2022,SE,FT,Data Scientist,159699,USD,159699,US,0,US,M
3997,2022,SE,FT,Data Scientist,138938,USD,138938,US,0,US,M
3998,2022,EN,FT,BI Analyst,76000,USD,76000,US,50,US,L
3999,2022,SE,FT,Analytics Engineer,84000,GBP,103432,GB,0,GB,M
4000,2022,SE,FT,Analytics Engineer,75000,GBP,92350,GB,0,GB,M
4001,2022,MI,FT,Research Engineer,240000,USD,240000,US,100,US,M
4002,2022,EN,PT,Data Analyst,125404,USD,125404,CN,50,US,S
4003,2022,SE,FT,Data Operations Analyst,123000,USD,123000,US,0,US,M
4004,2022,SE,FT,Data Operations Analyst,92250,USD,92250,US,0,US,M
4005,2022,MI,FT,ML Engineer,180000,USD,180000,US,100,US,M
4006,2022,MI,FT,ML Engineer,100000,USD,100000,US,100,US,M
4007,2022,SE,FT,Data Engineer,97000,USD,97000,US,100,US,M
4008,2022,EX,FT,Analytics Engineer,210000,USD,210000,US,100,US,M
4009,2022,EX,FT,Analytics Engineer,157000,USD,157000,US,100,US,M
4010,2022,SE,FT,Data Architect,81500,USD,81500,US,0,US,M
4011,2022,SE,FT,Data Operations Engineer,105000,USD,105000,US,0,US,M
4012,2022,SE,FT,Data Operations Engineer,70000,USD,70000,US,0,US,M
4013,2022,SE,FT,Data Scientist,122500,USD,122500,US,0,US,M
4014,2022,SE,FT,Data Engineer,171000,USD,171000,US,0,US,M
4015,2022,SE,FT,Data Engineer,117000,USD,117000,US,0,US,M
4016,2022,SE,FT,Data Scientist,202800,USD,202800,US,0,US,L
4017,2022,SE,FT,Data Scientist,104300,USD,104300,US,0,US,L
4018,2022,SE,FT,Data Analyst,35000,EUR,36773,ES,0,ES,M
4019,2022,MI,FT,Data Scientist,30000,USD,30000,MX,100,MX,L
4020,2022,MI,FT,Analytics Engineer,78000,USD,78000,BR,100,BR,M
4021,2022,MI,FT,Analytics Engineer,48000,USD,48000,BR,100,BR,M
4022,2022,MI,FT,Data Engineer,78000,USD,78000,BR,100,BR,M
4023,2022,MI,FT,Data Engineer,42000,USD,42000,BR,100,BR,M
4024,2022,SE,FT,Data Architect,345600,USD,345600,US,0,US,M
4025,2022,SE,FT,Data Architect,230400,USD,230400,US,0,US,M
4026,2022,MI,FT,BI Analyst,78000,USD,78000,BR,100,BR,M
4027,2022,MI,FT,BI Analyst,48000,USD,48000,BR,100,BR,M
4028,2022,SE,FT,Data Analyst,175950,USD,175950,US,100,US,M
4029,2022,SE,FT,Data Analyst,130050,USD,130050,US,100,US,M
4030,2022,SE,FT,Data Analyst,236600,USD,236600,US,100,US,M
4031,2022,MI,FT,Data Scientist,84000,USD,84000,BR,100,BR,M
4032,2022,MI,FT,Data Scientist,54000,USD,54000,BR,100,BR,M
4033,2022,EN,FT,Data Scientist,80000,USD,80000,US,100,US,L
4034,2022,SE,FT,Marketing Data Analyst,200000,USD,200000,GB,100,GB,S
4035,2022,EN,FT,Data Scientist,96000,CAD,73742,CA,100,CA,L
4036,2022,SE,FT,Data Science Lead,165000,USD,165000,US,50,US,S
4037,2022,EN,FT,Data Scientist,27000,GBP,33246,GB,50,GB,L
4038,2021,MI,FT,Data Engineer,100000,AUD,75050,AU,50,AU,L
4039,2022,EN,FT,Machine Learning Engineer,108000,USD,108000,US,0,US,S
4040,2022,SE,FT,Data Scientist,38000,USD,38000,US,100,US,M
4041,2022,MI,FT,Data Engineer,90000,GBP,110820,GB,0,GB,M
4042,2022,MI,FT,Data Engineer,75000,GBP,92350,GB,0,GB,M
4043,2022,SE,FT,Data Scientist,153600,USD,153600,US,100,US,M
4044,2022,SE,FT,Data Scientist,106800,USD,106800,US,100,US,M
4045,2022,SE,FT,Data Scientist,50000,USD,50000,US,100,US,M
4046,2022,SE,FT,Data Scientist,123400,USD,123400,US,0,US,M
4047,2022,SE,FT,Data Scientist,88100,USD,88100,US,0,US,M
4048,2022,SE,FT,Data Scientist,120000,USD,120000,US,100,US,S
4049,2022,SE,FT,Data Scientist,55000,USD,55000,US,100,US,S
4050,2022,SE,FT,Data Science Consultant,139000,USD,139000,US,0,US,M
4051,2022,SE,FT,Data Engineer,50000,USD,50000,US,100,US,M
4052,2022,MI,FT,ML Engineer,148500,USD,148500,US,100,US,L
4053,2022,MI,FT,ML Engineer,98200,USD,98200,US,100,US,L
4054,2022,SE,FT,Data Architect,225000,USD,225000,US,100,US,M
4055,2022,SE,FT,Data Architect,66000,USD,66000,US,100,US,M
4056,2022,MI,FT,Data Manager,134000,USD,134000,US,0,US,M
4057,2022,MI,FT,Data Manager,98000,USD,98000,US,0,US,M
4058,2022,MI,FT,Data Analyst,62000,USD,62000,US,0,US,M
4059,2022,EN,FT,BI Data Analyst,57000,USD,57000,US,100,US,L
4060,2022,SE,FT,Big Data Engineer,210000,CAD,161311,CA,50,CA,M
4061,2022,MI,FT,Data Scientist,144200,USD,144200,US,100,US,M
4062,2022,MI,FT,Data Scientist,120000,AUD,83171,AU,0,AU,L
4063,2022,SE,FT,Principal Data Architect,3000000,INR,38154,IN,100,IN,L
4064,2022,SE,FT,Data Engineer,70000,EUR,73546,PT,0,PT,M
4065,2022,SE,FT,Data Engineer,40000,EUR,42026,PT,0,PT,M
4066,2022,MI,FT,Data Scientist,108000,USD,108000,US,50,US,L
4067,2022,SE,FT,Machine Learning Manager,200000,USD,200000,US,100,US,M
4068,2022,SE,FT,Machine Learning Manager,150000,USD,150000,US,100,US,M
4069,2022,EX,FT,Data Manager,164000,CAD,125976,CA,50,CA,L
4070,2022,SE,FT,Data Engineer,188700,USD,188700,US,100,US,M
4071,2022,SE,FT,Data Engineer,160395,USD,160395,US,100,US,M
4072,2022,SE,FT,Data Scientist,198440,USD,198440,US,100,US,M
4073,2022,SE,FT,Applied Scientist,191475,USD,191475,US,100,US,M
4074,2022,SE,FT,Applied Scientist,141525,USD,141525,US,100,US,M
4075,2022,MI,FT,Data Scientist,72000,EUR,75648,DE,100,DE,S
4076,2022,SE,FT,Lead Data Scientist,156868,USD,156868,US,100,US,L
4077,2022,SE,FT,BI Analyst,200000,USD,200000,NG,100,NG,S
4078,2022,SE,FT,Lead Machine Learning Engineer,66000,EUR,69344,PT,100,PT,L
4079,2022,SE,CT,Data Analyst,90000,USD,90000,US,100,US,M
4080,2022,MI,FT,Research Scientist,120000,EUR,126080,DE,0,DE,S
4081,2022,MI,FT,Research Scientist,80000,EUR,84053,DE,0,DE,S
4082,2022,MI,FT,Analytics Engineer,108000,USD,108000,US,100,US,M
4083,2022,MI,FT,Analytics Engineer,85000,USD,85000,US,100,US,M
4084,2022,MI,FT,BI Data Analyst,65000,AUD,45050,AU,50,AU,L
4085,2021,EN,FT,Data Analyst,56000,AUD,42028,AU,50,AU,L
4086,2022,MI,FT,Data Analytics Engineer,135000,USD,135000,US,100,US,L
4087,2022,SE,FT,Data Engineer,178800,USD,178800,US,100,US,L
4088,2022,SE,FT,Data Engineer,132100,USD,132100,US,100,US,L
4089,2022,EN,FT,Data Analyst,20000,USD,20000,CR,50,US,M
4090,2022,SE,FT,Machine Learning Engineer,140000,USD,140000,CA,0,CA,M
4091,2022,SE,FT,Machine Learning Engineer,110000,USD,110000,CA,0,CA,M
4092,2022,SE,FT,ETL Developer,250000,USD,250000,US,100,US,M
4093,2022,SE,FT,ETL Developer,63000,USD,63000,US,100,US,M
4094,2022,EX,FT,Data Engineer,187200,USD,187200,US,100,US,M
4095,2022,EX,FT,Data Engineer,116100,USD,116100,US,100,US,M
4096,2022,SE,FT,Data Engineer,229998,USD,229998,US,0,US,L
4097,2022,SE,FT,Data Engineer,154545,USD,154545,US,0,US,L
4098,2022,SE,FT,Data Scientist,215000,USD,215000,US,0,US,L
4099,2022,SE,FT,Data Scientist,159000,USD,159000,US,0,US,L
4100,2022,EN,FT,AI Scientist,50000,USD,50000,US,100,US,M
4101,2022,SE,FT,Data Scientist Lead,183000,USD,183000,US,100,US,L
4102,2022,SE,FT,Data Analyst,99750,USD,99750,US,100,US,M
4103,2022,SE,FT,Data Analyst,68400,USD,68400,US,100,US,M
4104,2022,SE,FT,Data Scientist,236900,USD,236900,US,100,US,L
4105,2022,SE,FT,Data Scientist,159200,USD,159200,US,100,US,L
4106,2022,SE,FT,Data Science Manager,243225,USD,243225,US,100,US,M
4107,2022,SE,FT,Data Science Manager,179775,USD,179775,US,100,US,M
4108,2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
4109,2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
4110,2022,SE,FT,Data Scientist,145300,USD,145300,US,0,US,M
4111,2022,SE,FT,ML Engineer,195400,USD,195400,US,100,US,L
4112,2022,SE,FT,ML Engineer,131300,USD,131300,US,100,US,L
4113,2022,EN,FT,Data Specialist,105000,USD,105000,CL,100,US,L
4114,2022,SE,FT,Data Analyst,99000,USD,99000,US,0,US,M
4115,2022,SE,FT,Machine Learning Engineer,200000,USD,200000,PR,100,PR,M
4116,2022,SE,FT,Machine Learning Engineer,135000,USD,135000,PR,100,PR,M
4117,2022,SE,FT,Data Engineer,195700,USD,195700,US,0,US,M
4118,2022,SE,FT,Data Engineer,130500,USD,130500,US,0,US,M
4119,2022,SE,FT,ML Engineer,130000,USD,130000,US,100,US,M
4120,2022,SE,FT,ML Engineer,84000,USD,84000,US,100,US,M
4121,2022,MI,FT,Data Operations Engineer,100000,USD,100000,US,100,US,M
4122,2022,MI,FT,Data Operations Engineer,60000,USD,60000,US,100,US,M
4123,2022,MI,FT,Data Engineer,65000,GBP,80036,GB,100,GB,M
4124,2022,MI,FT,Data Engineer,55000,GBP,67723,GB,100,GB,M
4125,2022,SE,FT,Data Engineer,141300,USD,141300,US,0,US,M
4126,2022,SE,FT,Data Engineer,102100,USD,102100,US,0,US,M
4127,2022,MI,FT,Business Data Analyst,150000,USD,150000,US,100,US,L
4128,2022,MI,FT,Data Scientist,83000,GBP,102200,GB,100,GB,M
4129,2022,EN,FT,Data Scientist,1800000,INR,22892,IN,50,IN,M
4130,2022,EN,FT,AI Scientist,30000,EUR,31520,PT,100,ES,M
4131,2022,SE,FT,Data Architect,195400,USD,195400,US,100,US,L
4132,2022,SE,FT,Data Architect,131300,USD,131300,US,100,US,L
4133,2022,SE,FT,Machine Learning Engineer,195400,USD,195400,US,100,US,L
4134,2022,SE,FT,Machine Learning Engineer,131300,USD,131300,US,100,US,L
4135,2022,MI,CT,NLP Engineer,60000,USD,60000,IN,100,US,S
4136,2022,SE,FT,Machine Learning Engineer,60000,EUR,63040,FI,50,FI,S
4137,2022,EN,FT,Business Data Analyst,50000,USD,50000,IN,100,AS,L
4138,2022,SE,FT,Data Engineer,105000,USD,105000,US,100,US,M
4139,2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,L
4140,2022,SE,FT,Data Scientist,165000,USD,165000,US,100,US,L
4141,2022,SE,FT,Applied Machine Learning Scientist,108000,USD,108000,US,0,US,L
4142,2021,EN,FT,Machine Learning Research Engineer,20000,USD,20000,FR,50,FR,M
4143,2022,SE,FT,Data Scientist,179400,USD,179400,US,0,US,M
4144,2022,SE,FT,Machine Learning Scientist,193900,USD,193900,US,0,US,M
4145,2022,SE,FT,Machine Learning Scientist,129300,USD,129300,US,0,US,M
4146,2022,EX,FT,Data Science Manager,222640,USD,222640,US,0,US,M
4147,2022,EX,FT,Data Science Manager,182160,USD,182160,US,0,US,M
4148,2022,SE,FT,Analytics Engineer,122500,USD,122500,US,100,US,M
4149,2022,EX,FT,Data Engineer,297500,USD,297500,US,100,US,M
4150,2022,EX,FT,Data Engineer,260000,USD,260000,US,100,US,M
4151,2021,EN,FT,Machine Learning Developer,15000,USD,15000,TH,100,TH,L
4152,2022,SE,FT,Data Engineer,193000,USD,193000,ES,100,US,M
4153,2022,EN,FT,Data Scientist,93000,USD,93000,US,0,US,M
4154,2022,EN,FT,Data Scientist,73000,USD,73000,US,0,US,M
4155,2022,SE,FT,Data Scientist,136994,USD,136994,US,100,US,M
4156,2022,SE,FT,Data Scientist,101570,USD,101570,US,100,US,M
4157,2022,SE,FT,Director of Data Science,55000,EUR,57786,FR,50,FR,L
4158,2022,MI,FT,Data Analyst,136000,USD,136000,US,100,US,M
4159,2022,MI,FT,Data Analyst,112000,USD,112000,US,100,US,M
4160,2022,SE,FT,Data Engineer,164000,USD,164000,US,0,US,M
4161,2021,EN,FT,Data Engineer,33000,GBP,45390,GB,50,GB,L
4162,2022,MI,FT,Data Analyst,97500,USD,97500,US,100,US,L
4163,2022,SE,FT,Applied Scientist,212800,USD,212800,US,100,US,M
4164,2022,SE,FT,Applied Scientist,142800,USD,142800,US,100,US,M
4165,2022,MI,FT,Data Scientist,70000,EUR,73546,NL,50,NL,L
4166,2022,EN,FT,Data Scientist,50000,USD,50000,US,50,DE,M
4167,2022,SE,FT,Data Scientist,151800,USD,151800,US,0,US,M
4168,2022,SE,FT,Data Scientist,130240,USD,130240,US,0,US,M
4169,2022,SE,FT,Analytics Engineer,165000,USD,165000,US,100,US,M
4170,2022,SE,FT,Analytics Engineer,140250,USD,140250,US,100,US,M
4171,2022,SE,FT,Data Scientist,179400,USD,179400,US,100,US,M
4172,2022,MI,FT,Financial Data Analyst,75000,USD,75000,US,0,US,M
4173,2022,MI,FT,Data Engineer,80000,EUR,84053,GR,100,GR,M
4174,2022,MI,FT,Data Engineer,70000,EUR,73546,GR,100,GR,M
4175,2022,MI,FT,Data Engineer,80000,GBP,98506,GB,100,GB,M
4176,2022,MI,FT,Data Engineer,70000,GBP,86193,GB,100,GB,M
4177,2022,MI,FT,Data Engineer,80000,EUR,84053,ES,100,ES,M
4178,2022,MI,FT,Data Engineer,70000,EUR,73546,ES,100,ES,M
4179,2022,SE,FT,Analytics Engineer,83376,GBP,102663,GB,100,GB,M
4180,2022,SE,FT,Analytics Engineer,65004,GBP,80041,GB,100,GB,M
4181,2022,SE,FT,Data Engineer,84958,GBP,104611,GB,100,GB,M
4182,2022,SE,FT,Data Engineer,66822,GBP,82280,GB,100,GB,M
4183,2022,SE,FT,Data Scientist,191475,USD,191475,US,0,US,M
4184,2022,SE,FT,Data Scientist,141525,USD,141525,US,0,US,M
4185,2022,SE,FT,Data Analyst,115000,USD,115000,US,0,US,L
4186,2022,EN,FT,Data Scientist,30000,EUR,31520,ES,50,ES,M
4187,2022,SE,FT,Data Operations Analyst,81000,USD,81000,US,100,US,M
4188,2022,SE,FT,Data Operations Analyst,66000,USD,66000,US,100,US,M
4189,2022,EN,FT,Data Analyst,46000,USD,46000,US,100,US,L
4190,2022,EN,FT,Data Engineer,80000,USD,80000,US,100,US,L
4191,2022,EX,FT,Machine Learning Scientist,200000,USD,200000,US,100,US,S
4192,2022,EX,FT,Machine Learning Scientist,180000,USD,180000,US,100,US,S
4193,2022,EX,FT,AI Scientist,200000,USD,200000,US,100,US,S
4194,2022,SE,FT,Data Scientist,204100,USD,204100,US,0,US,M
4195,2022,SE,FT,Data Scientist,136100,USD,136100,US,0,US,M
4196,2022,SE,FT,Analytics Engineer,250000,USD,250000,US,0,US,M
4197,2022,SE,FT,Analytics Engineer,63000,USD,63000,US,0,US,M
4198,2022,MI,FT,Data Scientist,96000,GBP,118208,GB,0,GB,M
4199,2022,MI,FT,Data Scientist,90000,GBP,110820,GB,0,GB,M
4200,2021,EN,PT,Computer Vision Software Engineer,120000,DKK,19073,DK,50,DK,L
4201,2022,SE,FT,Data Specialist,95000,USD,95000,US,100,US,M
4202,2022,SE,FT,Data Specialist,70000,USD,70000,US,100,US,M
4203,2022,MI,FT,Applied Machine Learning Scientist,75000,USD,75000,BO,100,US,M
4204,2022,MI,FT,Data Analyst,113000,USD,113000,US,0,US,L
4205,2022,MI,FT,Data Analytics Consultant,113000,USD,113000,US,100,US,L
4206,2022,MI,FT,Product Data Analyst,140000,USD,140000,US,100,US,M
4207,2021,SE,FT,Data Analyst,50000,USD,50000,PH,100,PH,S
4208,2022,MI,FT,BI Data Analyst,77000,AUD,53368,AU,100,AU,M
4209,2022,SE,FT,Lead Data Scientist,28500,EUR,29944,PT,50,PT,S
4210,2022,SE,FT,Data Scientist,160000,USD,160000,US,0,US,L
4211,2022,SE,FT,Data Scientist,119300,USD,119300,US,0,US,L
4212,2022,MI,FT,Research Scientist,145000,USD,145000,US,50,US,L
4213,2022,SE,FT,ETL Developer,146200,USD,146200,US,100,US,M
4214,2022,SE,FT,ETL Developer,124270,USD,124270,US,100,US,M
4215,2022,MI,FT,Data Scientist,225000,USD,225000,US,0,US,M
4216,2022,MI,FT,Data Scientist,160000,USD,160000,US,0,US,M
4217,2022,MI,FT,Data Scientist,52000,EUR,54634,NL,100,NL,S
4218,2022,SE,FT,Data Engineer,185800,USD,185800,CA,100,CA,M
4219,2022,SE,FT,Data Engineer,137400,USD,137400,CA,100,CA,M
4220,2022,SE,FT,Analytics Engineer,245000,USD,245000,US,0,US,M
4221,2022,SE,FT,Analytics Engineer,180000,USD,180000,US,0,US,M
4222,2022,SE,FT,Analytics Engineer,203500,USD,203500,US,0,US,M
4223,2022,SE,FT,Analytics Engineer,152000,USD,152000,US,0,US,M
4224,2022,SE,FT,Data Engineer,63000,USD,63000,US,0,US,M
4225,2022,SE,FT,Machine Learning Infrastructure Engineer,186000,USD,186000,US,100,US,M
4226,2022,SE,FT,Machine Learning Infrastructure Engineer,148800,USD,148800,US,100,US,M
4227,2022,SE,FT,Lead Machine Learning Engineer,7500000,INR,95386,IN,50,IN,L
4228,2022,MI,FT,Machine Learning Engineer,104000,GBP,128058,GB,50,GB,L
4229,2022,EN,FT,Data Scientist,82000,USD,82000,US,0,US,L
4230,2022,EN,PT,Data Scientist,110000,USD,110000,DO,100,FR,M
4231,2022,MI,FT,Applied Machine Learning Scientist,173000,USD,173000,US,50,US,M
4232,2022,SE,FT,Machine Learning Engineer,148800,USD,148800,US,100,US,M
4233,2022,MI,FT,Data Science Manager,158000,USD,158000,US,100,US,M
4234,2022,MI,FT,Data Science Manager,134000,USD,134000,US,100,US,M
4235,2022,EX,FT,Analytics Engineer,200000,USD,200000,US,100,US,M
4236,2022,EX,FT,Analytics Engineer,150000,USD,150000,US,100,US,M
4237,2022,SE,FT,Data Analyst,216200,USD,216200,US,0,US,M
4238,2022,SE,FT,Data Analyst,144100,USD,144100,US,0,US,M
4239,2022,MI,FT,Data Scientist,110000,EUR,115573,NL,0,NL,M
4240,2022,MI,FT,Data Scientist,85000,EUR,89306,NL,0,NL,M
4241,2022,SE,FT,ETL Developer,250000,USD,250000,US,0,US,M
4242,2022,SE,FT,ETL Developer,63000,USD,63000,US,0,US,M
4243,2022,SE,FT,Machine Learning Engineer,135000,USD,135000,US,100,US,M
4244,2022,SE,FT,Machine Learning Engineer,85000,USD,85000,US,100,US,M
4245,2022,SE,FT,Data Science Manager,206000,USD,206000,US,100,US,M
4246,2022,SE,FT,Data Science Manager,175100,USD,175100,US,100,US,M
4247,2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M
4248,2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M
4249,2022,SE,FT,Data Engineer,154000,USD,154000,US,100,US,M
4250,2022,SE,FT,Data Engineer,126000,USD,126000,US,100,US,M
4251,2022,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,L
4252,2022,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,L
4253,2022,SE,FT,Analytics Engineer,135000,USD,135000,US,100,US,M
4254,2022,MI,FT,Data Engineer,80000,GBP,98506,GB,0,GB,M
4255,2022,MI,FT,Data Engineer,60000,GBP,73880,GB,0,GB,M
4256,2022,SE,FT,Data Analyst,117000,USD,117000,US,100,US,M
4257,2022,SE,FT,Data Analyst,99450,USD,99450,US,100,US,M
4258,2022,SE,FT,Data Engineer,200000,USD,200000,PR,100,PR,M
4259,2022,SE,FT,Data Engineer,135000,USD,135000,PR,100,PR,M
